,0,1,2,3,4,5
153,0.20399177,0.25831413,0.14789389,0.10041643,0.1320623,0.15732142
154,0.05523434,0.70592695,0.048424583,0.04565372,0.04274819,0.102012224
155,0.10857557,0.65654033,0.051293816,0.05621592,0.04802955,0.07934477
156,0.013414284,0.9455972,0.0077405004,0.010802962,0.0072641177,0.015180839
157,0.031431485,0.8436765,0.02340031,0.030910747,0.02429923,0.046281822
158,0.019813024,0.9217913,0.010871179,0.013789148,0.010397037,0.02333839
159,0.076609574,0.53189605,0.072306246,0.053731546,0.04466866,0.22078791
160,0.036084447,0.7909582,0.030735375,0.051338013,0.028661454,0.062222447
161,0.05606187,0.7398354,0.03428553,0.0399275,0.028602544,0.10128723
162,0.081482284,0.6249785,0.07011791,0.07116754,0.050487317,0.10176649
163,0.16035017,0.42459917,0.10242558,0.08762741,0.06377576,0.16122186
164,0.1707452,0.3327467,0.13231707,0.13391632,0.08595104,0.1443236
165,0.07481449,0.55033416,0.07790205,0.068110704,0.045210652,0.18362795
166,0.11639763,0.35416895,0.11497549,0.12521918,0.075417496,0.21382123
167,0.07688783,0.64139485,0.057155248,0.066033155,0.04968249,0.10884643
168,0.029356863,0.8749002,0.024769755,0.024216406,0.018723516,0.028033221
169,0.035083823,0.85327464,0.025265977,0.028352262,0.022051997,0.035971265
170,0.120216444,0.4931078,0.0816041,0.10674652,0.060146097,0.138179
171,0.03291995,0.8312045,0.024102433,0.026991686,0.022116201,0.06266524
172,0.22838588,0.2660568,0.14261816,0.09636979,0.11661594,0.1499534
173,0.09548061,0.63111424,0.053230643,0.06090787,0.0563544,0.102912195
174,0.047312595,0.8724629,0.014453628,0.02280261,0.018221332,0.02474684
175,0.06596318,0.7656334,0.037250847,0.041366,0.033062793,0.05672378
176,0.083563685,0.6973342,0.055169538,0.05062166,0.040714182,0.07259682
177,0.042900175,0.79259086,0.042016394,0.040281214,0.02672682,0.05548452
178,0.33029312,0.44762084,0.041988492,0.057729144,0.053702526,0.068665914
179,0.009308637,0.9592473,0.005812821,0.0077618225,0.005832962,0.012036447
180,0.12147867,0.48610687,0.11775367,0.082550794,0.07371974,0.11839023
181,0.007774304,0.9668665,0.0050845407,0.0061775497,0.0045142677,0.009582934
182,0.008071041,0.9689928,0.0035262639,0.005999776,0.0037389686,0.009671247
183,0.05100088,0.7547857,0.03983683,0.041769385,0.036298845,0.07630839
184,0.03977629,0.83507377,0.02727766,0.033904064,0.024828106,0.03914007
185,0.089326344,0.223736,0.21964082,0.08122396,0.05336975,0.33270308
186,0.086185075,0.55098003,0.08646235,0.08356445,0.06460673,0.12820141
187,0.030537525,0.84607136,0.022551311,0.028516382,0.021589847,0.05073356
188,0.0804942,0.62939245,0.060698662,0.05369047,0.045490332,0.13023391
189,0.05247579,0.71610314,0.049778193,0.049096774,0.043702967,0.088843174
190,0.069729574,0.65380365,0.05334582,0.05909011,0.042683948,0.12134692
191,0.088656016,0.6241842,0.074329026,0.062806785,0.052698374,0.097325645
192,0.08422258,0.68760854,0.03800898,0.07071516,0.046590287,0.07285441
193,0.05140013,0.78284234,0.047146384,0.036607873,0.030979382,0.051023807
194,0.06701916,0.6866524,0.06388058,0.05583226,0.04923767,0.07737792
195,0.064353935,0.69491416,0.052202776,0.053010933,0.038909905,0.09660837
196,0.12695715,0.25392336,0.1636771,0.109771155,0.08756929,0.25810194
197,0.06588087,0.73350626,0.038600054,0.058230367,0.034407824,0.06937464
198,0.09315875,0.60249776,0.07082425,0.0701133,0.062745534,0.10066049
199,0.15875082,0.49428305,0.09409589,0.0789499,0.06641772,0.10750264
200,0.08476771,0.6734667,0.0545953,0.05603323,0.044219557,0.08691756
201,0.09821727,0.74591,0.030626012,0.037897263,0.029517617,0.057831977
202,0.061860066,0.6952454,0.03334367,0.057481803,0.038971327,0.11309768
203,0.021855075,0.91562146,0.009441487,0.015152825,0.010575592,0.02735351
204,0.017069772,0.87407655,0.01880058,0.020120397,0.016814845,0.053117838
205,0.03003165,0.9000989,0.013891196,0.01837972,0.014396047,0.023202443
206,0.017230915,0.8626715,0.01807012,0.020289637,0.018235207,0.06350264
207,0.11804385,0.45235342,0.086218156,0.117732055,0.076116234,0.14953634
208,0.024540497,0.8762198,0.019212186,0.022862453,0.018633597,0.038531434
209,0.01022871,0.95330745,0.006191451,0.009172997,0.00624511,0.0148541555
210,0.15002282,0.42097482,0.124437734,0.08528097,0.094845906,0.12443776
211,0.096561365,0.5721938,0.054825943,0.054872353,0.04292622,0.17862041
212,0.04790895,0.75741893,0.039466966,0.043775257,0.03761039,0.073819414
213,0.029688701,0.87299234,0.0170047,0.024754722,0.017779471,0.03777999
214,0.12883654,0.40577844,0.14582662,0.07046851,0.0612741,0.18781586
215,0.17578353,0.4358267,0.101782314,0.109293066,0.07013371,0.1071808
216,0.095502734,0.7090228,0.045285936,0.051595654,0.039295353,0.05929751
217,0.013840069,0.9231664,0.012211628,0.01470205,0.011958789,0.024121102
218,0.07971138,0.4373319,0.1080614,0.08423883,0.05461043,0.23604602
219,0.14791052,0.34194955,0.11578318,0.09516498,0.08282623,0.21636552
220,0.31505275,0.25615978,0.11477708,0.094203,0.07600418,0.14380316
221,0.013448418,0.9191996,0.013187579,0.014732994,0.01252686,0.026904533
222,0.14916638,0.30527344,0.13723804,0.089302585,0.09309922,0.22592027
223,0.08372039,0.63636416,0.06200854,0.06311422,0.05652722,0.098265395
224,0.10050831,0.6580143,0.056075588,0.057373583,0.041927088,0.08610116
225,0.11399755,0.5122376,0.09559528,0.076860376,0.083075985,0.118233174
226,0.063594386,0.6715137,0.0544247,0.058344316,0.053336933,0.098786
227,0.09799088,0.5677946,0.07850691,0.08000751,0.0679996,0.10770049
228,0.12111247,0.36424237,0.2100217,0.08341324,0.07473612,0.1464741
229,0.02356306,0.90513134,0.014455001,0.017337007,0.013188944,0.026324518
230,0.10206459,0.5207218,0.07248828,0.0637582,0.064009815,0.17695737
231,0.09212555,0.677246,0.054179057,0.047325965,0.0386157,0.09050765
232,0.02852754,0.7891129,0.02313567,0.02788683,0.03213423,0.09920278
233,0.18346018,0.1549384,0.106746465,0.124044426,0.20161045,0.2292001
234,0.07679245,0.6000907,0.06020129,0.05717786,0.05191428,0.15382335
235,0.05582408,0.721835,0.06422226,0.043679893,0.03848008,0.07595864
236,0.033546824,0.84572536,0.021724628,0.02864567,0.025696957,0.044660516
237,0.03964189,0.8895602,0.018153379,0.016453264,0.014015541,0.022175755
238,0.012603626,0.926652,0.010758683,0.013286581,0.010076849,0.026622208
239,0.080432795,0.6368168,0.06458714,0.061125286,0.05799596,0.09904209
240,0.064613834,0.70641154,0.045154147,0.050785024,0.036283985,0.09675142
241,0.05379678,0.75940174,0.04074692,0.039708063,0.03547027,0.07087621
242,0.040645253,0.7477737,0.04376396,0.03875664,0.034427166,0.094633274
243,0.024440274,0.8933367,0.016894313,0.01937413,0.015035608,0.030918948
244,0.023116905,0.9040365,0.012713172,0.018497303,0.013305183,0.028330887
245,0.11205022,0.5363915,0.074159056,0.066989385,0.059847698,0.15056212
246,0.04589457,0.7841971,0.037068937,0.04389366,0.032946136,0.055999614
247,0.018694934,0.8936687,0.01539054,0.020073546,0.01537829,0.03679381
248,0.024114056,0.865642,0.026614383,0.0256639,0.019409949,0.03855572
249,0.12458564,0.576924,0.07290346,0.072135344,0.06857163,0.084879845
250,0.01815861,0.8931125,0.014603491,0.0199325,0.013594941,0.04059803
251,0.076947756,0.7048265,0.051655747,0.049591064,0.03866027,0.07831874
252,0.06989731,0.6420569,0.06590713,0.072038226,0.05119956,0.09890093
253,0.03446593,0.7855595,0.030241646,0.0322541,0.028414885,0.08906388
254,0.077341855,0.58300716,0.09410433,0.08282491,0.053342726,0.109378956
255,0.05869572,0.7250567,0.048142616,0.052850656,0.042488433,0.072765954
256,0.1500731,0.39547655,0.1123601,0.10641369,0.08676163,0.14891489
257,0.058291923,0.79151773,0.033509698,0.03647619,0.033134554,0.04707001
258,0.016911255,0.9093839,0.009986485,0.014811111,0.014262729,0.03464463
259,0.07813165,0.5587108,0.07361167,0.07652873,0.06632999,0.14668712
260,0.009616975,0.9436814,0.008961425,0.012543121,0.0074036857,0.017793326
261,0.06457491,0.6834686,0.08009827,0.05344029,0.050644964,0.06777286
262,0.06726367,0.57663566,0.10617714,0.06202707,0.056363966,0.1315325
263,0.042620476,0.7793367,0.051290154,0.036645144,0.03383238,0.056275234
264,0.054861084,0.77598464,0.039038144,0.04407493,0.035301257,0.050740033
265,0.117669,0.4675219,0.10439735,0.07871908,0.069096744,0.16259596
266,0.0073290607,0.95768917,0.0049016285,0.008128511,0.0061032944,0.01584843
267,0.043287583,0.7824328,0.04534657,0.039400037,0.0370718,0.05246125
268,0.052831344,0.63723624,0.05135851,0.0646227,0.04780043,0.14615081
269,0.1085185,0.5076809,0.08787378,0.11270619,0.07653327,0.106687345
270,0.07468897,0.62882006,0.064577624,0.06146109,0.050844274,0.119608015
271,0.07271316,0.60339105,0.06646048,0.050509196,0.043803237,0.16312286
272,0.07384656,0.65126944,0.06421939,0.0628926,0.049682964,0.098089084
273,0.11747646,0.49995828,0.076107234,0.09215225,0.06388794,0.1504179
274,0.008312369,0.95079416,0.005546536,0.009424454,0.0070212074,0.018901244
275,0.0436201,0.79588026,0.027125081,0.041472718,0.022625947,0.06927592
276,0.0050596055,0.97820616,0.0023437706,0.004244903,0.002859161,0.0072863284
277,0.17154385,0.33198273,0.14024359,0.09779766,0.09897661,0.15945551
278,0.04647045,0.8105491,0.031453047,0.031443477,0.024576418,0.055507507
279,0.10428715,0.4097127,0.1849552,0.09894108,0.08939703,0.11270676
280,0.08742472,0.6776825,0.048068084,0.05121911,0.03890461,0.096700914
281,0.064107254,0.7355031,0.057341814,0.03944145,0.03409483,0.06951162
282,0.06905811,0.70135736,0.05367488,0.051720258,0.04015662,0.08403273
283,0.03062917,0.8399022,0.021436743,0.03011004,0.023415565,0.05450628
284,0.10821407,0.6128015,0.07278546,0.060344152,0.06819618,0.0776586
285,0.13867055,0.41216597,0.13970353,0.10414461,0.0798434,0.12547201
286,0.03302306,0.8682547,0.02164147,0.02597694,0.019993983,0.031109901
287,0.025281463,0.85661614,0.024900159,0.027804047,0.022487499,0.042910796
288,0.08705867,0.35982132,0.11719697,0.10558039,0.06272944,0.26761323
289,0.034706183,0.8201503,0.03355325,0.03208381,0.026126776,0.053379636
290,0.16165249,0.30088148,0.12032658,0.17322527,0.09597731,0.14793688
291,0.04665132,0.744975,0.03628537,0.03974636,0.034984786,0.09735715
292,0.09632941,0.64753395,0.06505575,0.06185073,0.046324033,0.08290604
293,0.13425785,0.46228644,0.14007726,0.07630829,0.06321673,0.12385346
294,0.0593702,0.7533672,0.04211356,0.038357068,0.034490306,0.072301745
295,0.10271124,0.21623698,0.05067379,0.049018417,0.034754954,0.5466046
296,0.031753648,0.8673164,0.024606379,0.023588456,0.018752739,0.033982433
297,0.008782392,0.9445146,0.0071510808,0.010812097,0.0082956515,0.02044406
298,0.04878799,0.8286127,0.020356234,0.03289155,0.021172516,0.048179
299,0.018820034,0.8760802,0.02071786,0.019578626,0.014660756,0.05014252
300,0.026262524,0.8311389,0.022207616,0.025453424,0.019927265,0.07501028
301,0.09345353,0.74948823,0.03321304,0.037610635,0.03034849,0.055886038
302,0.015099715,0.9271136,0.010947669,0.014751556,0.011681974,0.02040538
303,0.015265524,0.92851967,0.010723838,0.013314275,0.009825049,0.022351734
304,0.053946525,0.7543352,0.05403918,0.04411557,0.036357787,0.05720574
305,0.036284413,0.78951603,0.025920143,0.037513103,0.024899164,0.085866995
306,0.063360915,0.7705577,0.03484194,0.04087918,0.03289221,0.057467964
307,0.011494151,0.9436572,0.007999512,0.013027891,0.008643379,0.015177845
308,0.03679945,0.79703134,0.03728573,0.036185626,0.024340488,0.06835745
309,0.035594597,0.8699852,0.019485172,0.025411507,0.017583426,0.031939965
310,0.09292144,0.6451107,0.056341603,0.057910543,0.047614492,0.100101225
311,0.026102189,0.8858426,0.018874487,0.021731637,0.019999633,0.02744942
312,0.04949902,0.78261167,0.035300236,0.03902408,0.029318865,0.06424615
313,0.08187492,0.5139649,0.07938456,0.05981144,0.052646164,0.21231811
314,0.0063962378,0.9601552,0.0055141305,0.008318026,0.005670599,0.013945921
315,0.117424406,0.58850396,0.08453224,0.06636505,0.05281749,0.09035686
316,0.045454517,0.7166574,0.04246014,0.045303147,0.0376966,0.11242811
317,0.12807181,0.5135415,0.08435495,0.08808322,0.07137719,0.11457126
318,0.04958665,0.76299715,0.036281925,0.04004079,0.036940873,0.07415264
319,0.12425159,0.55512816,0.084629014,0.07063454,0.06722947,0.09812714
320,0.048065063,0.75537175,0.028758107,0.038668264,0.0315383,0.09759845
321,0.043166652,0.81769836,0.03893543,0.032129046,0.029355545,0.038714916
322,0.068261005,0.6161909,0.06059676,0.08949213,0.053578228,0.11188093
323,0.1595418,0.44454375,0.09162396,0.09211048,0.07982881,0.13235123
324,0.016611317,0.9176314,0.01481097,0.015852178,0.0135772275,0.021516915
325,0.08467275,0.64277494,0.060196985,0.068734705,0.055237845,0.08838274
326,0.14183292,0.46255726,0.11126201,0.08652383,0.071959645,0.12586439
327,0.065328844,0.6192859,0.051939175,0.058933146,0.0601232,0.14438978
328,0.1550596,0.15088412,0.074042514,0.13289307,0.065145016,0.42197558
329,0.004389436,0.98002243,0.002537638,0.00422863,0.0030398036,0.005782047
330,0.017056195,0.90349895,0.015492079,0.020375788,0.013521738,0.030055208
331,0.065724954,0.6888744,0.051426474,0.048514508,0.041036427,0.104423195
332,0.064341635,0.13262892,0.05207991,0.109738976,0.054845102,0.58636546
333,0.01156211,0.9032223,0.008748038,0.014462896,0.009946181,0.052058507
334,0.05727519,0.7145508,0.054357953,0.048383195,0.045494173,0.07993865
335,0.021074349,0.9113646,0.0135587165,0.016394803,0.011910536,0.025696997
336,0.07017851,0.69502544,0.05327902,0.05178618,0.060150653,0.06958032
337,0.019930866,0.89059967,0.019861836,0.02247727,0.0153388055,0.031791497
338,0.027574517,0.8054736,0.026166184,0.03231862,0.0252798,0.083187245
339,0.06959333,0.6976814,0.06085249,0.07083764,0.04143375,0.059601374
340,0.06889393,0.73836267,0.03795924,0.049712036,0.03458366,0.07048854
341,0.045223128,0.7799071,0.03522457,0.049449988,0.031235192,0.058960065
342,0.0168584,0.9061465,0.013161954,0.020774426,0.015276595,0.02778217
343,0.07145948,0.65251964,0.06694758,0.057378907,0.060198333,0.09149605
344,0.046093784,0.78415984,0.03806918,0.039511114,0.03412475,0.05804129
345,0.03112326,0.8846255,0.013340902,0.023362182,0.015981503,0.031566758
346,0.10164586,0.42131868,0.100439996,0.0823755,0.05728085,0.23693918
347,0.045993682,0.7365538,0.036039315,0.04534178,0.03235014,0.10372128
348,0.16174945,0.44637388,0.0973875,0.100825705,0.073110856,0.120552704
349,0.08636345,0.58630395,0.06822953,0.058572304,0.048242304,0.15228857
350,0.16878399,0.60318345,0.040939335,0.07298523,0.04438562,0.06972231
351,0.031181995,0.88571,0.01820262,0.021995874,0.014925261,0.027984284
352,0.11183502,0.61989933,0.058826245,0.059066366,0.051991943,0.0983811
353,0.13942115,0.20329657,0.1272896,0.11419879,0.080516465,0.3352774
354,0.08767762,0.5713234,0.09538392,0.06747299,0.07316763,0.104974456
355,0.14324015,0.19838414,0.070845105,0.09564757,0.0687376,0.42314535
356,0.036421977,0.7897001,0.03137469,0.034181632,0.027194649,0.081127
357,0.04241334,0.769531,0.03244124,0.03890489,0.029786998,0.08692255
358,0.1132395,0.45408577,0.10032184,0.09780588,0.06940299,0.16514397
359,0.049290165,0.74947876,0.06133118,0.040768754,0.033057608,0.066073425
360,0.037845757,0.81430066,0.031109907,0.034207713,0.027240677,0.05529521
361,0.40099955,0.2980272,0.054503646,0.07707019,0.06726122,0.1021382
362,0.04711726,0.8094327,0.030579155,0.036886133,0.03482036,0.041164402
363,0.040781353,0.7776556,0.04474708,0.03995115,0.029873637,0.0669913
364,0.07254018,0.70538026,0.05064238,0.05198498,0.040534034,0.078918196
365,0.093044624,0.6265714,0.06493501,0.068269335,0.04913197,0.09804768
366,0.042678904,0.7897287,0.041930076,0.039485678,0.03753034,0.048646454
